Task lang,Aux lang,Accuracy,Rank,Accuracy level,Overlap word-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
kk,et,0.4664,32,28,0.017156862745098,26197,1078,24.30148423005566,0.3337469262526225,0.6191198786039454,0.212459482645459,0.9176,0.5426,0.5245,0.3277,0.4801,0.0807
kk,ko,0.5558,3,57,0.0131975867269984,27363,1078,25.383116883116884,0.2977608806802764,0.6191198786039454,0.2694209926971693,0.8718,0.4466,0.4612,0.3277,0.5329,0.0477
kk,ja,0.2473,59,1,0.0,57256,1078,53.11317254174397,0.0003197953309881,0.6191198786039454,0.9989672024764514,0.8919,0.5641,0.5707,0.3548,0.5472,0.2584
kk,ru,0.5266,9,51,0.0569381598793363,61889,1078,57.41094619666048,0.2241205920170711,0.6191198786039454,0.4070456571152091,1.0,0.645,0.6176,0.4601,0.5749,0.3208
kk,cs,0.5111,15,45,0.0220588235294117,87913,1078,81.55194805194805,0.1727176492441835,0.6191198786039454,0.5198801225780506,1.0,0.6144,0.5689,0.1864,0.4094,0.3426
hy,bxr,0.6763,1,53,0.0031790886612504,927,564,1.6436170212765957,0.6023336111441838,0.5479001354751306,0.0098702764256492,0.9047,0.5174,0.5236,0.2952,0.5368,0.0385
hy,kmr,0.6555,10,44,0.0010596962204168,754,564,1.3368794326241136,0.3877346961448728,0.5479001354751306,0.085454473552071,0.6614,0.5847,0.5666,0.3333,0.4554,0.031
hy,hsb,0.6585,7,47,0.0024726245143058,646,564,1.1453900709219855,0.5423194196193881,0.5479001354751306,0.0001037473484628,1.0,0.5335,0.5689,0.427,0.6276,0.1085
hy,kk,0.6594,6,48,0.0047686329918756,1078,564,1.9113475177304964,0.6191198786039454,0.5479001354751306,0.0168965481501798,1.0,0.6491,0.6095,0.2677,0.5825,0.23
hy,swl,0.6298,25,29,0.0001766160367361,203,564,0.3599290780141844,0.4872907625542468,0.5479001354751306,0.0122370508805533,0.8919,0.4973,0.5384,0.3333,0.5925,0.2239
hy,lt,0.6601,5,49,0.0010596962204168,263,564,0.4663120567375886,0.5654157163591126,0.5479001354751306,0.0010219891235992,0.9724,0.6107,0.5659,0.2468,0.4935,0.2068
hy,be,0.636,20,34,0.0035323207347227,393,564,0.6968085106382979,0.5525618374558304,0.5479001354751306,7.239127007765058e-05,0.8919,0.747,0.7088,0.5212,0.6611,0.153
hy,mr,0.616,33,21,0.0001766160367361,466,564,0.8262411347517731,0.5290718671000361,0.5479001354751306,0.0011809131112524,1.0,0.641,0.5827,0.4935,0.5015,0.1604
hy,cop,0.6223,29,25,0.0001766160367361,514,564,0.9113475177304964,0.4940717882085432,0.5479001354751306,0.0096520436092433,1.0,0.6612,0.6041,0.6185,0.5056,0.2591
hy,ta,0.6546,11,43,0.002649240551042,600,564,1.0638297872340423,0.5614149588826524,0.5479001354751306,0.0006084402484753,0.86,0.5537,0.5281,0.359,0.4795,0.1551
hy,ga,0.6137,35,19,0.0022960084775697,1020,564,1.8085106382978724,0.3499300699300699,0.5479001354751306,0.1305558203779524,1.0,0.6494,0.5703,0.359,0.4384,0.0456
hy,hu,0.657,9,45,0.005298481102084,1800,564,3.191489361702128,0.4546198320061089,0.5479001354751306,0.0289852522980218,0.9014,0.5947,0.537,0.359,0.4971,0.1647
hy,te,0.6201,30,24,0.0001766160367361,1328,564,2.354609929078014,0.3446196660482374,0.5479001354751306,0.1376538917403328,1.0,0.6899,0.6211,0.5,0.5,0.1965
hy,af,0.5923,42,12,0.0035323207347227,1934,564,3.4290780141843973,0.203484865408243,0.5479001354751306,0.3951499949442147,1.0,0.6301,0.5347,0.439,0.4572,0.1803
hy,vi,0.5672,48,6,0.0045920169551395,3000,564,5.319148936170213,0.1568043561492321,0.5479001354751306,0.5095225889317373,0.7532,0.5467,0.5145,0.4685,0.4655,0.1401
hy,ug,0.6194,31,23,0.0035323207347227,3456,564,6.127659574468085,0.4374610522567435,0.5479001354751306,0.0406296208863504,1.0,0.7099,0.6394,0.4513,0.4982,0.2108
hy,el,0.6458,17,37,0.0044154009184033,2521,564,4.469858156028369,0.2837253360022877,0.5479001354751306,0.2324769810485696,0.9304,0.622,0.5574,0.33,0.4744,0.198
hy,sme,0.6319,22,32,0.0019427764040974,3122,564,5.535460992907802,0.4513223794042703,0.5479001354751306,0.0310707263173866,0.9724,0.6118,0.526,0.4034,0.4057,0.1654
hy,gl,0.6128,36,18,0.0056517131755563,3993,564,7.079787234042553,0.2302721876615389,0.5479001354751306,0.3360737574723399,0.9014,0.5758,0.526,0.359,0.4086,0.1347
hy,sr,0.6314,24,30,0.0045920169551395,3891,564,6.898936170212766,0.3111760696308725,0.5479001354751306,0.1866732149926224,0.9087,0.7026,0.6397,0.5456,0.5152,0.1489
hy,got,0.6114,37,17,0.0001766160367361,5401,564,9.576241134751774,0.1811019353439708,0.5479001354751306,0.4481790753053377,0.9014,0.6019,0.5827,0.4685,0.551,0.1787
hy,tr,0.6288,26,28,0.0001766160367361,5635,564,9.99113475177305,0.5061541783632045,0.5479001354751306,0.0058053182048593,0.8919,0.5662,0.5243,0.3548,0.4629,0.1592
hy,zh,0.6444,19,35,0.0003532320734722,4997,564,8.859929078014185,0.9869043288468534,0.5479001354751306,0.64199925138784,0.5765,0.5369,0.4892,0.2914,0.4452,0.049
hy,ur,0.5004,50,4,0.0054750971388202,5130,564,9.095744680851064,0.1056406117958751,0.5479001354751306,0.6515557353621744,1.0,0.5262,0.4932,0.3548,0.4429,0.1481
hy,cu,0.5707,46,8,0.0001766160367361,6337,564,11.23581560283688,0.1959524016329366,0.5479001354751306,0.4126230934854673,0.8919,0.5942,0.5499,0.359,0.4914,0.1609
hy,sv,0.627,28,26,0.0060049452490286,6026,564,10.684397163120568,0.2404336943809909,0.5479001354751306,0.3149144770846577,0.9147,0.5982,0.4969,0.2468,0.3729,0.1347
hy,da,0.6276,27,27,0.0049452490286117,5512,564,9.77304964539007,0.2897915761056075,0.5479001354751306,0.2219228381852667,0.879,0.6361,0.5653,0.359,0.5026,0.1272
hy,id,0.6543,12,42,0.0074178735429176,5593,564,9.916666666666666,0.2927781145801758,0.5479001354751306,0.2168168732997591,0.9087,0.6254,0.5466,0.3064,0.4057,0.1378
hy,uk,0.6661,3,51,0.0070646414694454,5873,564,10.413120567375886,0.4399821508255243,0.5479001354751306,0.0387958111926609,1.0,0.6877,0.5936,0.439,0.5456,0.1289
hy,fa,0.5626,49,5,0.0003532320734722,5997,564,10.632978723404255,0.15688157524207,0.5479001354751306,0.5093214055388491,1.0,0.8005,0.7232,0.6827,0.5449,0.0719
hy,he,0.5864,43,11,0.0051218650653479,6216,564,11.02127659574468,0.4067013046511386,0.5479001354751306,0.0664139614280833,0.8003,0.597,0.5645,0.359,0.5342,0.1016
hy,eu,0.6503,15,39,0.0051218650653479,8993,564,15.945035460992909,0.3519527880166261,0.5479001354751306,0.1279015954646293,0.8919,0.6019,0.5316,0.3064,0.4086,0.1378
hy,lv,0.6315,23,31,0.0042387848816672,7703,564,13.657801418439716,0.37546297265061,0.5479001354751306,0.0990510130367989,1.0,0.6738,0.6244,0.5114,0.5016,0.1961
hy,sl,0.6579,8,46,0.0044154009184033,8000,564,14.184397163120568,0.3676498731122853,0.5479001354751306,0.1082303331853673,0.879,0.6182,0.55,0.359,0.3898,0.1468
hy,hr,0.6631,4,50,0.0056517131755563,8889,564,15.76063829787234,0.2981575694863614,0.5479001354751306,0.2077697530159642,1.0,0.5545,0.5154,0.4034,0.4882,0.0974
hy,ro,0.6144,34,20,0.0063581773225008,9524,564,16.886524822695037,0.2570438554726763,0.5479001354751306,0.2818084913085568,1.0,0.5123,0.5134,0.4034,0.5484,0.0649
hy,sk,0.6509,14,40,0.0056517131755563,10604,564,18.80141843971631,0.4130087201061381,0.5479001354751306,0.0606130038931351,0.9014,0.6127,0.5482,0.3445,0.4947,0.17
hy,bg,0.648,16,38,0.0060049452490286,11138,564,19.74822695035461,0.2891950325041875,0.5479001354751306,0.2229498450870031,0.9014,0.5554,0.5038,0.359,0.4734,0.1271
hy,pt,0.6161,32,22,0.0079477216531261,12078,564,21.41489361702128,0.1985895453616555,0.5479001354751306,0.406462692041958,0.9724,0.6095,0.5812,0.535,0.5798,0.198
hy,nl,0.5991,40,14,0.005298481102084,13583,564,24.08333333333333,0.2163749886307094,0.5479001354751306,0.3661256338434893,1.0,0.6182,0.546,0.2914,0.439,0.0603
hy,en,0.6451,18,36,0.0061815612857647,16622,564,29.47163120567376,0.1746279711803919,0.5479001354751306,0.4641393546738244,0.9014,0.641,0.5611,0.439,0.3931,0.1856
hy,it,0.4706,51,3,0.0067114093959731,14167,564,25.118794326241133,0.2090539911907565,0.5479001354751306,0.3824743196139854,0.86,0.602,0.4986,0.3021,0.3203,0.0643
hy,ca,0.6058,39,15,0.0063581773225008,16678,564,29.5709219858156,0.1431069684669108,0.5479001354751306,0.5458377023907148,1.0,0.659,0.6213,0.4246,0.5211,0.2216
hy,hi,0.5816,44,10,0.0054750971388202,16647,564,29.51595744680851,0.072831563624156,0.5479001354751306,0.7518129213370093,1.0,0.5925,0.5203,0.439,0.3349,0.2722
hy,pl,0.6707,2,52,0.0047686329918756,17246,564,30.57801418439716,0.4049278834815912,0.5479001354751306,0.0680927227508659,0.9273,0.5429,0.526,0.3931,0.4935,0.2255
hy,de,0.6072,38,16,0.0075944895796538,15590,564,27.641843971631207,0.2724193133980275,0.5479001354751306,0.2528016621060429,0.9273,0.522,0.5117,0.3931,0.467,0.2157
hy,fro,0.5677,47,7,0.0005298481102084,17678,564,31.343971631205672,0.0937745835963677,0.5479001354751306,0.6869878585791274,0.8155,0.5963,0.5569,0.3931,0.5309,0.0511
hy,es,0.5952,41,13,0.0060049452490286,17680,564,31.347517730496453,0.1474296839146102,0.5479001354751306,0.534242137496441,0.9196,0.5473,0.5263,0.3064,0.4828,0.1644
hy,fr,,58,56,0.0079477216531261,16448,564,29.163120567375888,0.2057620460579268,0.5479001354751306,0.3899420190460312,0.9304,0.5637,0.5176,0.4034,0.5114,0.2068
hy,fi,,54,55,0.0051218650653479,18723,564,33.1968085106383,0.3189427368077481,0.5479001354751306,0.1746250520814345,0.8919,0.5386,0.5316,0.4034,0.5398,0.1261
hy,grc,,55,54,0.0001766160367361,17081,564,30.2854609929078,0.1730742274014335,0.5479001354751306,0.4680113526606654,0.8155,0.6281,0.5719,0.4246,0.5182,0.1412
hy,no,,56,58,0.0058283292122924,20045,564,35.540780141843975,0.1846147253241721,0.5479001354751306,0.4396358478593809,1.0,0.6433,0.5606,0.439,0.4795,0.2822
hy,ar,0.282,52,2,0.0001766160367361,19738,564,34.99645390070922,4.7672168034857886e-06,0.5479001354751306,0.9999825983030288,1.0,0.6393,0.5717,0.4034,0.4685,0.223
hy,la,0.5782,45,9,0.0003532320734722,18400,564,32.6241134751773,0.1715984617000315,0.5479001354751306,0.4717039190029049,0.9196,0.5669,0.5154,0.3789,0.4679,0.1928
hy,et,0.6333,21,33,0.0070646414694454,26197,564,46.448581560283685,0.3337469262526225,0.5479001354751306,0.1527729125289186,0.9087,0.6482,0.5734,0.4078,0.439,0.1538
hy,ko,0.653,13,41,0.005298481102084,27363,564,48.515957446808514,0.2977608806802764,0.5479001354751306,0.2084303163642531,1.0,0.6035,0.5756,0.4034,0.5223,0.0801
hy,ja,0.1938,53,1,0.0,57256,564,101.51773049645392,0.0003197953309881,0.5479001354751306,0.9988329917001284,1.0,0.6219,0.5558,0.4498,0.5285,0.1842
hy,ru,,57,57,0.0088308018368067,61889,564,109.73226950354608,0.2241205920170711,0.5479001354751306,0.3492174984847033,0.8155,0.5984,0.5442,0.2301,0.489,0.0899
hy,cs,,59,59,0.0083009537265983,87913,564,155.8741134751773,0.1727176492441835,0.5479001354751306,0.4689022302719743,0.9744,0.6438,0.6028,0.3881,0.5473,0.1633
swl,bxr,0.7199,19,41,0.0012722646310432,927,203,4.566502463054187,0.6023336111441838,0.4872907625542468,0.0557369110393079,0.8831,0.7983,0.7424,0.5,0.6391,0.1064
swl,kmr,0.7092,27,33,0.0012722646310432,754,203,3.7142857142857135,0.3877346961448728,0.4872907625542468,0.0417406396578884,1.0,0.6713,0.5917,0.4513,0.5173,0.1961
swl,hsb,0.7376,10,50,0.0012722646310432,646,203,3.1822660098522166,0.5423194196193881,0.4872907625542468,0.0127526802676816,1.0,0.7044,0.6498,0.572,0.597,0.2718
swl,kk,0.727,15,45,0.0012722646310432,1078,203,5.310344827586207,0.6191198786039454,0.4872907625542468,0.0731890858504666,0.8485,0.5625,0.5418,0.3918,0.5156,0.1102
swl,hy,0.7163,21,39,0.0012722646310432,564,203,2.778325123152709,0.5479001354751306,0.4872907625542468,0.0154704598893794,1.0,0.6237,0.5782,0.3918,0.5294,0.0376
swl,lt,0.7376,10,50,0.0012722646310432,263,203,1.2955665024630545,0.5654157163591126,0.4872907625542468,0.0257041466189555,0.8934,0.5356,0.5251,0.3918,0.5104,0.1184
swl,be,0.727,15,45,0.0012722646310432,393,203,1.935960591133005,0.5525618374558304,0.4872907625542468,0.0179417653448472,1.0,0.6625,0.6342,0.5212,0.6116,0.1515
swl,mr,0.7340000000000001,14,46,0.0012722646310432,466,203,2.2955665024630543,0.5290718671000361,0.4872907625542468,0.0073516272137488,1.0,0.627,0.5618,0.3881,0.5349,0.1403
swl,cop,0.7128,22,38,0.0012722646310432,514,203,2.5320197044334973,0.4940717882085432,0.4872907625542468,0.0001936486249627,0.7323,0.5718,0.5347,0.4918,0.5031,0.0941
swl,ta,0.7518,5,55,0.0012722646310432,600,203,2.955665024630542,0.5614149588826524,0.4872907625542468,0.0231389494895381,1.0,0.7345,0.6314,0.4097,0.4986,0.2427
swl,ga,0.7447,7,53,0.0012722646310432,1020,203,5.024630541871921,0.3499300699300699,0.4872907625542468,0.0794600047658578,0.9248,0.6891,0.5895,0.3661,0.5284,0.1532
swl,hu,0.7057,29,31,0.0012722646310432,1800,203,8.866995073891626,0.4546198320061089,0.4872907625542468,0.0044951754946222,0.9744,0.6487,0.571,0.3455,0.523,0.1226
swl,te,0.6986,31,29,0.0012722646310432,1328,203,6.541871921182266,0.3446196660482374,0.4872907625542468,0.0857226603802807,0.8934,0.6412,0.5792,0.3918,0.4757,0.0888
swl,af,0.6986,31,29,0.0012722646310432,1934,203,9.527093596059114,0.203484865408243,0.4872907625542468,0.3392083023526516,0.9014,0.6743,0.6374,0.5641,0.6005,0.1032
swl,vi,0.6809,36,24,0.0012722646310432,3000,203,14.77832512315271,0.1568043561492321,0.4872907625542468,0.4599714160427798,0.8934,0.6487,0.6086,0.4225,0.5964,0.1352
swl,ug,0.727,15,45,0.0012722646310432,3456,203,17.02463054187192,0.4374610522567435,0.4872907625542468,0.0104568376951553,0.8831,0.6241,0.5804,0.2952,0.48,0.113
swl,el,0.7553,4,56,0.0012722646310432,2521,203,12.41871921182266,0.2837253360022877,0.4872907625542468,0.1745145661201405,0.5765,0.5369,0.4892,0.2914,0.4452,0.049
swl,sme,0.7128,22,38,0.0012722646310432,3122,203,15.379310344827584,0.4513223794042703,0.4872907625542468,0.0054483559678187,1.0,0.6041,0.5626,0.3881,0.5414,0.1013
swl,gl,0.7411,9,51,0.0025445292620865,3993,203,19.669950738916256,0.2302721876615389,0.4872907625542468,0.2781971426730064,0.8831,0.5864,0.5622,0.3918,0.5263,0.1148
swl,sr,0.7128,22,38,0.0012722646310432,3891,203,19.167487684729064,0.3111760696308725,0.4872907625542468,0.1306215468378927,0.9078,0.6122,0.5079,0.2952,0.4225,0.0875
swl,got,0.7092,27,33,0.0012722646310432,5401,203,26.60591133004926,0.1811019353439708,0.4872907625542468,0.3948228883620985,0.8691,0.6258,0.5891,0.3918,0.5149,0.116
swl,tr,0.6879,35,25,0.0025445292620865,5635,203,27.75862068965517,0.5061541783632045,0.4872907625542468,0.0014985261252757,0.9014,0.5817,0.5442,0.3455,0.523,0.091
swl,zh,0.7376,10,50,0.0012722646310432,4997,203,24.61576354679803,0.9869043288468534,0.4872907625542468,1.0512163032527593,1.0,0.6734,0.5897,0.3881,0.5752,0.1742
swl,ur,0.2908,58,2,0.0012722646310432,5130,203,25.27093596059113,0.1056406117958751,0.4872907625542468,0.6134151801529572,1.0,0.7201,0.6652,0.6082,0.5745,0.0751
swl,cu,0.7482,6,54,0.0012722646310432,6337,203,31.216748768472907,0.1959524016329366,0.4872907625542468,0.3574530341228227,0.7837,0.6993,0.6307,0.3918,0.5819,0.1462
swl,sv,0.7128,22,38,0.0012722646310432,6026,203,29.68472906403941,0.2404336943809909,0.4872907625542468,0.2566343445562382,0.8831,0.5833,0.5243,0.3455,0.4531,0.0907
swl,da,0.6809,36,24,0.0114503816793893,5512,203,27.15270935960591,0.2897915761056075,0.4872907625542468,0.1642684898773243,1.0,0.7514,0.6459,0.4646,0.5168,0.2323
swl,id,0.6667,41,19,0.0063613231552162,5593,203,27.55172413793104,0.2927781145801758,0.4872907625542468,0.1593379901990675,0.8691,0.5895,0.569,0.3918,0.5097,0.1013
swl,uk,0.7766,2,58,0.0012722646310432,5873,203,28.93103448275862,0.4399821508255243,0.4872907625542468,0.0094254924617657,1.0,0.6202,0.5519,0.432,0.5051,0.0502
swl,fa,0.7837,1,59,0.0012722646310432,5997,203,29.541871921182267,0.15688157524207,0.4872907625542468,0.4597564938839159,1.0,0.545,0.532,0.432,0.5598,0.023
swl,he,0.7376,10,50,0.0012722646310432,6216,203,30.620689655172413,0.4067013046511386,0.4872907625542468,0.0273514346809085,0.8934,0.6291,0.5368,0.3789,0.493,0.124
swl,eu,0.6915,33,27,0.0038167938931297,8993,203,44.30049261083744,0.3519527880166261,0.4872907625542468,0.0771370432455119,0.8934,0.5799,0.5437,0.3918,0.5291,0.0801
swl,lv,0.5532,53,7,0.0038167938931297,7703,203,37.94581280788177,0.37546297265061,0.4872907625542468,0.0526651258594764,0.9744,0.626,0.5959,0.4918,0.6064,0.1547
swl,sl,0.6277,49,11,0.0089058524173027,8000,203,39.40886699507389,0.3676498731122853,0.4872907625542468,0.0602813415317643,1.0,0.6412,0.5961,0.4097,0.5019,0.0155
swl,hr,0.6525,45,15,0.0012722646310432,8889,203,43.78817733990148,0.2981575694863614,0.4872907625542468,0.1506465367472923,0.8934,0.6837,0.6005,0.3881,0.4626,0.1405
swl,ro,0.6915,33,27,0.0025445292620865,9524,203,46.916256157635466,0.2570438554726763,0.4872907625542468,0.2232601708325218,0.8485,0.6388,0.5694,0.4225,0.4757,0.0187
swl,sk,0.6277,49,11,0.0012722646310432,10604,203,52.23645320197044,0.4130087201061381,0.4872907625542468,0.023237602356604,1.0,0.7301,0.6546,0.4513,0.5353,0.2353
swl,bg,0.7057,29,31,0.0012722646310432,11138,203,54.86699507389162,0.2891950325041875,0.4872907625542468,0.1652623300247664,1.0,0.6609,0.5805,0.3881,0.4397,0.3095
swl,pt,0.6809,36,24,0.0025445292620865,12078,203,59.49753694581281,0.1985895453616555,0.4872907625542468,0.3510111179239361,0.9214,0.6292,0.5883,0.3418,0.5473,0.1829
swl,nl,0.6559999999999999,44,16,0.0076335877862595,13583,203,66.91133004926108,0.2163749886307094,0.4872907625542468,0.309095176147608,0.9214,0.634,0.5732,0.3418,0.5045,0.1728
swl,en,0.5993,52,8,0.010178117048346,16622,203,81.88177339901478,0.1746279711803919,0.4872907625542468,0.4116954283040661,0.8003,0.563,0.5033,0.3418,0.4932,0.0961
swl,it,0.4929,55,5,0.0012722646310432,14167,203,69.78817733990148,0.2090539911907565,0.4872907625542468,0.3260263433492389,0.9131,0.6121,0.5808,0.3455,0.539,0.1193
swl,ca,0.6454,47,13,0.0012722646310432,16678,203,82.1576354679803,0.1431069684669108,0.4872907625542468,0.4988896315717717,0.9248,0.6163,0.5719,0.432,0.5644,0.1641
swl,hi,0.7447,7,53,0.0012722646310432,16647,203,82.00492610837438,0.072831563624156,0.4872907625542468,0.7234144996124833,0.8831,0.622,0.5908,0.432,0.5492,0.0794
swl,pl,0.7199,19,41,0.0012722646310432,17246,203,84.95566502463055,0.4049278834815912,0.4872907625542468,0.0285684502226059,0.8003,0.6564,0.5768,0.3789,0.5666,0.1762
swl,de,0.6596,43,17,0.0038167938931297,15590,203,76.79802955665025,0.2724193133980275,0.4872907625542468,0.1944379655937341,1.0,0.7016,0.614,0.4646,0.5156,0.2947
swl,fro,0.727,15,45,0.0025445292620865,17678,203,87.08374384236453,0.0937745835963677,0.4872907625542468,0.6521519960137189,1.0,0.6418,0.6064,0.3455,0.5263,0.2618
swl,es,0.5355,54,6,0.0063613231552162,17680,203,87.0935960591133,0.1474296839146102,0.4872907625542468,0.48643689265633,0.9131,0.6389,0.5491,0.3325,0.4871,0.1475
swl,fr,0.6489,46,14,0.0038167938931297,16448,203,81.02463054187191,0.2057620460579268,0.4872907625542468,0.3337867119456696,0.9014,0.6025,0.5566,0.4359,0.5019,0.1076
swl,fi,0.6809,36,24,0.0012722646310432,18723,203,92.23152709359606,0.3189427368077481,0.4872907625542468,0.1193547474252565,1.0,0.6143,0.5871,0.432,0.5322,0.0471
swl,grc,0.7766,2,58,0.0012722646310432,17081,203,84.14285714285714,0.1730742274014335,0.4872907625542468,0.4157973464828456,1.0,0.5959,0.5514,0.3918,0.5783,0.1932
swl,no,0.7128,22,38,0.005089058524173,20045,203,98.743842364532,0.1846147253241721,0.4872907625542468,0.385815544530264,0.8003,0.6265,0.5645,0.2817,0.524,0.1297
swl,ar,0.0142,59,1,0.0012722646310432,19738,203,97.23152709359606,4.7672168034857886e-06,0.4872907625542468,0.9999804338852664,0.9896,0.5763,0.5715,0.3729,0.5484,0.0693
swl,la,0.6809,36,24,0.0012722646310432,18400,203,90.64039408866996,0.1715984617000315,0.4872907625542468,0.4197122291983339,1.0,0.7251,0.6989,0.5641,0.6522,0.008
swl,et,0.3972,56,4,0.0063613231552162,26197,203,129.04926108374383,0.3337469262526225,0.4872907625542468,0.0992860921122369,1.0,0.6331,0.5779,0.439,0.4565,0.2752
swl,ko,0.6312,48,12,0.0012722646310432,27363,203,134.79310344827587,0.2977608806802764,0.4872907625542468,0.1512791328988548,1.0,0.5763,0.526,0.5096,0.4278,0.3109
swl,ja,0.3652,57,3,0.0,57256,203,282.04926108374383,0.0003197953309881,0.4872907625542468,0.9986878864974328,1.0,0.5316,0.4927,0.2677,0.4287,0.0398
swl,ru,0.6667,41,19,0.0012722646310432,61889,203,304.871921182266,0.2241205920170711,0.4872907625542468,0.2916734955751777,1.0,0.6055,0.5415,0.2677,0.427,0.1208
swl,cs,0.6241,51,9,0.0127226463104325,87913,203,433.0689655172414,0.1727176492441835,0.4872907625542468,0.4167415894578189,1.0,0.5659,0.5155,0.2677,0.4169,0.0194
lt,bxr,0.7226,1,59,0.0025669233590025,927,263,3.5247148288973382,0.6023336111441838,0.5654157163591126,0.0042632235222844,1.0,0.6466,0.5986,0.4467,0.5145,0.0525
lt,kmr,0.7019,4,56,0.0051338467180051,754,263,2.8669201520912546,0.3877346961448728,0.5654157163591126,0.0987520969339794,0.6082,0.4817,0.4124,0.2617,0.3235,0.0826
lt,hsb,0.7151,2,58,0.0069673634030069,646,263,2.456273764258555,0.5423194196193881,0.5654157163591126,0.0016685873599616,1.0,0.5286,0.4734,0.3141,0.4145,0.0212
lt,kk,0.7019,4,56,0.004033736707004,1078,263,4.098859315589354,0.6191198786039454,0.5654157163591126,0.0090215288106592,1.0,0.6795,0.6262,0.4646,0.495,0.313
lt,hy,0.7066,3,57,0.0022002200220022,564,263,2.1444866920152093,0.5479001354751306,0.5654157163591126,0.0009596510382271,1.0,0.5943,0.5077,0.3333,0.3122,0.0547
lt,swl,0.6443,30,30,0.0003667033370003,203,263,0.7718631178707225,0.4872907625542468,0.5654157163591126,0.0190916645534202,0.9896,0.5452,0.4827,0.3277,0.4522,0.0589
